OBJECTID,CODUOME,NIF,NOME,TIPOAGRUPAMENTO,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODESCOLAMESEDE,CODDSR,CODQZP,GRUPONATUREZAINST,NUM_ESCOLAS,FAX,URL,EMAIL,TELEFONE,x,y
13647,150770,600078183,"Agrupamento de Escolas de Cristelo, Paredes",Agrupada,"R. Dr. Adriano Magalhães, n.º 201",CRISTELO PRD,Paredes,Porto,344096,Norte,QZP.09,Publico,3,255783732,http://agrupamentoverticalcristelo.edu.pt,direcao@aecristelo.edu.gov.pt;servicos@aecristelo.edu.gov.pt,255783280;255783342,-19540.01991461,172577.305475946
13648,150782,600078701,"Agrupamento de Escolas de Sobreira, Paredes",Agrupada,Rua da Estação,SOBREIRA,Paredes,Porto,344102,Norte,QZP.09,Publico,4,224333568,http://www.agrupamentoescolassobreira.org,direcao@aes.edu.gov.pt;servicos@aes.edu.gov.pt,224333818;224339177,-22354.6158069549,164973.148362133
13649,151105,600080749,"Agrupamento de Escolas À Beira Douro, Gondomar",Agrupada,Rua dos Crastos,MEDAS,Gondomar,Porto,344321,Norte,QZP.09,Publico,7,224760757,http://www.abeiradouro.net/,direcao@aegondomar.edu.gov.pt;servicos@aegondomar.edu.gov.pt,224760732,-27002.9127097694,155975.668021868
13650,150848,600076920,"Agrupamento de Escolas D. Pedro IV, Vila do Conde",Agrupada,R. da Fonte,MINDELO,Vila do Conde,Porto,340947,Norte,QZP.09,Publico,21,252670025,www.escola-mindelo.pt,direcao@aedpedroiv.edu.gov.pt;servicos@aedpedroiv.edu.gov.pt,252670020;252670021,-49075.8757246276,182330.848632614
13651,150861,600082237,"Agrupamento de Escolas de Lordelo, Paredes",Agrupada,"Rua Estrada Nacional 209, 3638",LORDELO PRD,Paredes,Porto,346391,Norte,QZP.09,Publico,3,224440017,www.aelordelo.edu.pt,direcao@aelordelo.edu.gov.pt;servicos@aelordelo.edu.gov.pt,224442520,-23681.8495859512,174178.291777401
13652,151130,600078450,"Agrupamento de Escolas D. Afonso Henriques, Santo Tirso",Agrupada,R. D. Afonso Henriques,AVES,Santo Tirso,Porto,404597,Norte,QZP.09,Publico,5,252873590,,direcao@afonsohenriquesaves.edu.gov.pt;servicos@afonsohenriquesaves.edu.gov.pt,252873510;252873570,-22538.7239112814,188132.470298799
13653,151142,600078019,"Agrupamento de Escolas Tomaz Pelayo, Santo Tirso",Agrupada,R. Prof. Dr. Fernando A. Pires de Lima,SANTO TIRSO,Santo Tirso,Porto,402916,Norte,QZP.09,Publico,21,252855506,portal.tomazpelayo.com,direcao@aetomazpelayo.edu.gov.pt;servicos@aetomazpelayo.edu.gov.pt,252852356,-28918.6406785494,186473.383578764
13654,150873,600085783,"Agrupamento de Escolas Fontes Pereira de Melo, Porto",Agrupada,Rua O 1º de Janeiro,PORTO,Porto,Porto,401780,Norte,QZP.09,Publico,5,226008802,www.aefontespmelo.pt,direcao@aefontespmelo.edu.gov.pt;servicos@aefontespmelo.edu.gov.pt,226069563;927963971,-42821.3919082004,166265.486716885
13655,151154,600075575,"Agrupamento de Escolas de Coronado e Castro, Trofa",Agrupada,Rua da Costa,SÃO ROMÃO CORONADO,Trofa,Porto,343006,Norte,QZP.09,Publico,12,229821890,http://aecc.pt/,direcao@aecc.edu.gov.pt;servicos@aecc.edu.gov.pt,229827151;229827152,-35626.2450931893,178667.377987355
13656,151178,600081443,"Agrupamento de Escolas de Corga do Lobão, Santa Maria da Feira",Agrupada,"Rua Principal, nº 2333",LOBÃO,Santa Maria da Feira,Aveiro,340625,Norte,QZP.20,Publico,7,256915917,www.aecorga.pt,direcao@aecorga.edu.gov.pt;servicos@aecorga.edu.gov.pt,256915900,-29382.4753928654,147003.008246451
13657,152055,600080366,"Agrupamento de Escolas Dr. Vieira de Carvalho, Maia",Agrupada,Avenida Prof. Dr.Marcelo Caetano,MAIA,Maia,Porto,342270,Norte,QZP.09,Publico,6,229428823,"http://www.basico.maiadigital.pt/NR/exeres/4EE8D2AE-EBED-459E-BC64-F40621CBEE86,frameless.htm",direcao@agevcarvalho.edu.gov.pt;servicos@agevcarvalho.edu.gov.pt,229429181;914792346,-44329.8202634226,175215.023926291
13658,152067,600076342,"Agrupamento de Escolas do Castêlo da Maia, Maia",Agrupada,R. Professora Idalina Quelhas,MAIA,Maia,Porto,401171,Norte,QZP.09,Publico,11,229825087,http://aecastelomaia.pt/,direcao@aecastelomaia.edu.gov.pt;servicos@aecastelomaia.edu.gov.pt,229820641;229813349,-40011.6629220703,176745.458320802
13659,152079,600079724,"Agrupamento de Escolas do Levante da Maia, Maia",Agrupada,Rua Eusébio S Ferreira,MAIA,Maia,Porto,342350,Norte,QZP.09,Publico,7,229417488,www.levantemaia.com,direcao@levantemaia.edu.gov.pt;servicos@levantemaia.edu.gov.pt,229410319;229487920,-38668.2660303635,173452.645675049
13660,152080,600086038,"Agrupamento de Escolas da Senhora da Hora, Matosinhos",Agrupada,Travessa José Frederico Laranjo,SENHORA DA HORA,Matosinhos,Porto,404380,Norte,QZP.09,Publico,5,229546442,http://www.agrupamento-sra-hora.net/,direcao@aeshora.edu.gov.pt;servicos@aeshora.edu.gov.pt,229577800;229577801,-43938.573750026,168956.932830801
13661,151282,600072932,"Agrupamento de Escolas de Argoncilhe, Santa Maria da Feira",Agrupada,Praceta do Eleito Local - Sta. Maria da Feira,ARGONCILHE,Santa Maria da Feira,Aveiro,343602,Norte,QZP.20,Publico,11,227455803,http://agrupamento-argoncilhe.edu.pt,direcao@aeargoncilhe.edu.gov.pt;servicos@aeargoncilhe.edu.gov.pt,227455793;227455795,-34652.4835346707,150178.648586381
13662,151294,600078400,"Agrupamento de Escolas de Canedo, Santa Maria da Feira",Agrupada,R. do Centro Social 319,CANEDO VFR,Santa Maria da Feira,Aveiro,343584,Norte,QZP.20,Publico,5,227633399,www.aecanedo.pt,direcao@aecanedo.edu.gov.pt;servicos@aecanedo.edu.gov.pt,227639056,-27917.5714047814,149257.061615893
13663,151956,600075478,"Agrupamento de Escolas Santa Bárbara, Gondomar",Agrupada,"R. Alto de Barreiros, 790",FÂNZERES,Gondomar,Porto,344333,Norte,QZP.09,Publico,6,224854798,www.aefanzeres.pt,direcao@aefanzeres.edu.gov.pt;servicos@aefanzeres.edu.gov.pt,224854790;224854793,-32524.3663635095,166336.772366051
13664,151968,600075966,"Agrupamento de Escolas Júlio Dinis, Gondomar",Agrupada,"Avenida 25 de Abril, n.º 183 - Apartado 208",GONDOMAR,Gondomar,Porto,341680,Norte,QZP.09,Publico,11,224641330,,direcao@aejdinis.edu.gov.pt;servicos@aejdinis.edu.gov.pt,224832572;224835737,-33655.5042302586,163278.873262048
13665,151970,600084078,"Agrupamento de Escolas de Valbom, Gondomar",Agrupada,R. José Marques Pinto,VALBOM GDM,Gondomar,Porto,403428,Norte,QZP.09,Publico,8,224664511,www.aev-valbom.org,direcao@aevalbom.edu.gov.pt;servicos@aevalbom.edu.gov.pt,224664510,-35832.4826269629,162863.858968776
13666,151981,600076040,"Agrupamento de Escolas Infanta D. Mafalda, Gondomar",Agrupada,Rua de Campainha,RIO TINTO,Gondomar,Porto,346664,Norte,QZP.09,Publico,5,224854072,http://aeidmafalda.edu.pt/,direcao@aeimafalda.edu.gov.pt;servicos@aeimafalda.edu.gov.pt,224854070;224854071,-35299.1817747549,168203.804992226
13667,151993,600085465,Agrupamento de Escolas n.º 1 de Gondomar,Agrupada,Lg. Luís de Camões,GONDOMAR,Gondomar,Porto,401869,Norte,QZP.09,Publico,10,224835237,www.aeg1.pt,direcao@aeg1.edu.gov.pt;servicos@aeg1.edu.gov.pt,224830408;224837362,-33694.4003549123,163419.875608767
13668,151324,600074137,"Agrupamento de Escolas Dr. Ferreira da Silva, Oliveira de Azeméis",Agrupada,Rua Dr. Ferreira da Silva,VILA DE CUCUJÃES,Oliveira de Azeméis,Aveiro,345763,Norte,QZP.20,Publico,7,256899287,www.aeferreiradasilva.org,direcao@aefsilva.edu.gov.pt;servicos@aefsilva.edu.gov.pt,256890327;256898036,-31719.1001413683,133681.235545129
13669,151336,600078540,"Agrupamento de Escolas Dr. Manuel Gomes de Almeida, Espinho",Agrupada,Rua 35,ESPINHO,Espinho,Aveiro,401559,Norte,QZP.20,Publico,5,227326165,www.aemga.pt,direcao@aemalmeida.edu.gov.pt;servicos@aemalmeida.edu.gov.pt,227340580;227346804,-42266.0704951471,148256.125871653
13670,151348,600077667,"Agrupamento de Escolas de Fajões, Oliveira de Azeméis",Agrupada,Rua Profº  Veiga Simão,FAJÕES,Oliveira de Azeméis,Aveiro,343547,Norte,QZP.20,Publico,10,256852331,http://www.agrupamento-fajoes.pt/,direcao@aefajoes.edu.gov.pt;servicos@aefajoes.edu.gov.pt,256850450;256850451,-25078.2096887501,138841.32205361
13671,152006,600076539,"Agrupamento de Escolas de Rio Tinto, Gondomar",Agrupada,Rua Dr. Cancelas,RIO TINTO,Gondomar,Porto,344369,Norte,QZP.09,Publico,8,224896556,www.avert.pt,direcao@aerio-tinto.edu.gov.pt;servicos@aerio-tinto.edu.gov.pt,224890590;224884286,-35540.1040473784,166870.028340032
13672,152018,600076121,"Agrupamento de Escolas de São Pedro da Cova, Gondomar",Agrupada,R. Rio Ferreira,SÃO PEDRO DA COVA,Gondomar,Porto,344357,Norte,QZP.09,Publico,7,224836165,www.agrupspc.pt,direcao@agrupspc.edu.gov.pt;servicos@agrupspc.edu.gov.pt,224836190;224836215,-31307.0507523859,164526.740111585
13673,152020,600086011,Agrupamento de Escolas da Maia,Agrupada,Av. Luís de Camões,MAIA,Maia,Porto,403386,Norte,QZP.09,Publico,4,229414485,www.aemaia.pt,direcao@aemaia.edu.gov.pt;servicos@aemaia.edu.gov.pt,229478480;229478485,-40625.1079467789,173804.806736563
13674,152031,600076423,"Agrupamento de Escolas Gonçalo Mendes da Maia, Maia",Agrupada,Avenida Luís de Camões,MAIA,Maia,Porto,344278,Norte,QZP.09,Publico,6,229485859,www.aegmmaia.pt,direcao@aegmmaia.edu.gov.pt;servicos@aegmmaia.edu.gov.pt,22 944 80 49;936190651;936190652,-40466.56030867,173850.570844749
13675,152043,600077365,"Agrupamento de Escolas de Pedrouços, Maia",Agrupada,Rua Margarida Ferreira de Araújo Guimarães,MAIA,Maia,Porto,344266,Norte,QZP.09,Publico,10,229773953,www.escolasdepedroucos.com,direcao@aep.edu.gov.pt;servicos@aep.edu.gov.pt,229773950;229773951,-37959.8140538955,169222.478134671
13676,151350,600078299,"Agrupamento de Escolas Coelho e Castro, Santa Maria da Feira",Agrupada,"R. Coelho e Castro, 25     Apartado 75",FIÃES VFR,Santa Maria da Feira,Aveiro,340900,Norte,QZP.20,Publico,8,227448551,aecc.ccems.pt,direcao@aecoelhocastro.edu.gov.pt;servicos@aecoelhocastro.edu.gov.pt,227448501,-32829.4387386626,145764.104877622
13677,151361,600085570,"Agrupamento de Escolas Dr. Manuel Laranjeira, Espinho",Agrupada,Praceta Dr. Manuel Laranjeira,ESPINHO,Espinho,Aveiro,401560,Norte,QZP.20,Publico,4,227344191,www.aemlaranjeira.pt,direcao@aemlaranjeira.edu.gov.pt;servicos@aemlaranjeira.edu.gov.pt,227330830;227330831,-41754.9017847232,149038.328919269
13678,151385,600073890,"Agrupamento de Escolas Eugénio de Andrade, Porto",Agrupada,R. Augusto Lessa,PORTO,Porto,Porto,344060,Norte,QZP.09,Publico,4,225501752,http://194.65.238.12/,direcao@aeeandrade.edu.gov.pt;servicos@aeeandrade.edu.gov.pt,225091008;935091008,-39300.6254358723,166881.631851977
13679,151397,600078426,"Agrupamento de Escolas Júlio Dinis, Vila Nova de Gaia",Agrupada,Rua Associação Desportiva de Grijó,GRIJÓ VNG,Vila Nova de Gaia,Porto,343936,Norte,QZP.09,Publico,7,227472279,http://www.ebjuliodinisgrijo.com,direcao@aejuliodinis-grijo.edu.gov.pt;servicos@aejuliodinis-grijo.edu.gov.pt,227472270;227472274,-37236.7665900777,151053.551644739
13680,151403,600085155,"Agrupamento de Escolas de Padrão da Légua, Matosinhos",Agrupada,R. dos Fogueteiros - Apartado 6019,CUSTÓIAS MTS,Matosinhos,Porto,402412,Norte,QZP.09,Publico,6,229554983,http://www.esplegua.com/,direcao@aeplegua.edu.gov.pt;servicos@aeplegua.edu.gov.pt,229517676;229518221,-42075.2325224345,169212.391123964
13681,151427,600077713,"Agrupamento de Escolas Sophia de Mello Breyner, Vila Nova de Gaia",Agrupada,R. do Lameiro Novo,ARCOZELO VNG,Vila Nova de Gaia,Porto,343158,Norte,QZP.09,Publico,17,227625376,http://www.aesophiambreyner.pt,direcao@aesophiambreyner.edu.gov.pt;servicos@aesophiambreyner.edu.gov.pt,227622443,-41728.6027033004,152889.747163639
13682,150356,600080722,"Agrupamento de Escolas António Alves de Amorim, Santa Maria da Feira",Agrupada,Rua da Escola C+S,LOUROSA,Santa Maria da Feira,Aveiro,343535,Norte,QZP.20,Publico,8,227453601,www.aeaaamorim.com,direcao@aeaaamorim.edu.gov.pt;servicos@aeaaamorim.edu.gov.pt,227419180;227419181,-34738.3705621313,146262.079563683
13683,151452,600081427,"Agrupamento de Escolas Daniel Faria, Paredes",Agrupada,"Rua do Areal, nº 175",BALTAR,Paredes,Porto,403465,Norte,QZP.09,Publico,7,224152776,,direcao@aedfaria.edu.gov.pt;servicos@aedfaria.edu.gov.pt,224152750,-21025.0577056682,169249.789661782
13684,150393,600078620,"Agrupamento de Escolas Dr. José Domingues dos Santos, Matosinhos",Agrupada,Rua da Cruz,LAVRA,Matosinhos,Porto,344187,Norte,QZP.09,Publico,4,229996994,http://www.aelavra.pt/joomla/,direcao@aedjdslavra.edu.gov.pt;servicos@aedjdslavra.edu.gov.pt,229996990;229996991,-47679.1362600525,175904.782405151
13685,150400,600079090,"Agrupamento de Escolas do Viso, Porto",Agrupada,Rua das Cegonhas,PORTO,Porto,Porto,343432,Norte,QZP.09,Publico,4,228302926,www.aevisoporto.pt,direcao@agrupavisoporto.edu.gov.pt;servicos@agrupavisoporto.edu.gov.pt,228302897;228302898,-42386.6466174847,167811.482448564
13686,150411,600081591,"Agrupamento de Escolas Dr. Carlos Pinto Ferreira, Vila do Conde",Agrupada,Rua José Batista da Silva,JUNQUEIRA VCD,Vila do Conde,Porto,343961,Norte,QZP.09,Publico,7,252652910,,direcao@agrupajunqueira.edu.gov.pt;servicos@agrupajunqueira.edu.gov.pt,252650510;252652758,-45881.6710746315,190181.983757959
13687,151543,600077918,Agrupamento de Escolas de Paredes,Agrupada,R. António Araújo,PAREDES,Paredes,Porto,342518,Norte,QZP.09,Publico,11,255782637,http://www.site.aveparedes.net/,direcao@avep.edu.gov.pt;servicos@avep.edu.gov.pt,255777459;255784621,-16992.7013063266,170184.494040068
13688,151555,600085538,"Agrupamento de Escolas de Vilela, Paredes",Agrupada,"Av. José Ferreira da Cruz, n.º 263",VILELA PRD,Paredes,Porto,403453,Norte,QZP.09,Publico,6,255871258,www.esvilela.pt,direcao@aevilela.edu.gov.pt;servicos@aevilela.edu.gov.pt,255880570,-22101.5685264605,174232.633197427
13689,151609,600074242,"Agrupamento de Escolas de Loureiro, Oliveira de Azeméis",Agrupada,Alumieira - Loureiro,LOUREIRO OAZ,Oliveira de Azeméis,Aveiro,330188,Norte,QZP.20,Publico,9,256691537,http://www.aelpb.pt/,direcao@aeloureiro.edu.gov.pt;servicos@aeloureiro.edu.gov.pt,256691102;256691103,-33518.0212758386,126924.027420176
13690,151610,600085392,"Agrupamento de Escolas Abel Salazar, Matosinhos",Agrupada,R. das Laranjeiras,SÃO MAMEDE DE INFESTA,Matosinhos,Porto,400683,Norte,QZP.09,Publico,5,229023491,http://esabelsalazar.pt/portal/,direcao@aeasalazar.edu.gov.pt;servicos@aeasalazar.edu.gov.pt,229010729,-39768.2378853545,169792.191013346
13691,150551,600070522,"Agrupamento de Escolas de Arrifana, Santa Maria da Feira",Agrupada,Rua Amadeu Joaquim Gonçalves,ARRIFANA VFR,Santa Maria da Feira,Aveiro,343614,Norte,QZP.20,Publico,13,256812975,http://agrupamentoarrifana.com/,direcao@aearrifana.edu.gov.pt;servicos@aearrifana.edu.gov.pt,256812227;256812228,-30345.2154277243,138731.084479472
13692,150563,600070964,"Agrupamento de Escolas de Paços de Brandão, Santa Maria da Feira",Agrupada,"Avenida Escolar, nº408",PAÇOS DE BRANDÃO,Santa Maria da Feira,Aveiro,343523,Norte,QZP.20,Publico,11,227454215,http://agrupamentopacosbrandao.com/,direcao@aepacosbrandao.edu.gov.pt;servicos@aepacosbrandao.edu.gov.pt,227445612;227445637,-38109.2758329109,145468.064575755
13693,151622,600076458,"Agrupamento de Escolas de Escariz, Arouca",Agrupada,"Avenida das Escolas, n.º 303",ESCARIZ,Arouca,Aveiro,346585,Norte,QZP.20,Publico,5,256920309,http://www.aeescariz.com,direcao@aeescariz.edu.gov.pt;servicos@aeescariz.edu.gov.pt,256920300;256920301,-22771.6827382159,141737.324376991
13694,151634,600077241,Agrupamento de Escolas de Arouca,Agrupada,"Avenida 25 de Abril, n.º 64-A",AROUCA,Arouca,Aveiro,403910,Norte,QZP.20,Publico,10,256940049,,direcao@agesc-arouca.edu.gov.pt;servicos@agesc-arouca.edu.gov.pt,256940040,-9969.23022977309,139998.875157492
13695,151658,600085210,"Agrupamento de Escolas Soares Basto, Oliveira de Azeméis",Agrupada,Rua General Humberto Delgado,OLIVEIRA DE AZEMÉIS,Oliveira de Azeméis,Aveiro,403003,Norte,QZP.20,Publico,6,256674359,www.soaresbasto.pt,direcao@soaresbasto.edu.gov.pt;servicos@soaresbasto.edu.gov.pt,256600590;256600591,-29418.9649984856,129661.802556092
13696,151660,600075443,Agrupamento de Escolas de Santa Maria da Feira,Agrupada,"Rua António Sérgio, 15",SANTA MARIA DA FEIRA,Santa Maria da Feira,Aveiro,402813,Norte,QZP.20,Publico,8,256378117,www.esc-sec-feira.org,direcao@ae-smf.edu.gov.pt;servicos@ae-smf.edu.gov.pt,256379090;256379093,-35712.1089026449,139416.807051133
13697,151671,600075931,"Agrupamento de Escolas Fernando Pessoa, Santa Maria da Feira",Agrupada,"Alameda Fernando Pessoa, Balteiro, n.º 278",SANTA MARIA DA FEIRA,Santa Maria da Feira,Aveiro,341472,Norte,QZP.20,Publico,15,256377709,www.aefernandopessoafeira.pt,direcao@aefpfeira.edu.gov.pt;servicos@aefpfeira.edu.gov.pt,256377702;256377701,-35695.1935876228,139569.981638595
13698,151683,600085767,"Agrupamento de Escolas João Silva Correia, São João da Madeira",Agrupada,"Rua da Mourisca, n.º 210",SÃO JOÃO DA MADEIRA,São João da Madeira,Aveiro,402023,Norte,QZP.20,Publico,7,256202659,www.esjsc.pt,direcao@aejsc.edu.gov.pt;servicos@aejsc.edu.gov.pt,256202650;256832855,-29888.3663828525,138295.772076673
13699,151701,600075540,"Agrupamento de Escolas de Búzio, Vale de Cambra",Agrupada,BUZIO,VALE DE CAMBRA,Vale de Cambra,Aveiro,343328,Norte,QZP.20,Publico,15,256425615,http://www.aebuzio.pt/,direcao@aebuzio.edu.gov.pt;servicos@aebuzio.edu.gov.pt,256420700,-21408.3282607135,131074.377819985
13700,150009,600085627,"Agrupamento de Escolas n.º 3 de Rio Tinto, Gondomar",Agrupada,Tv. da Cavada Nova,RIO TINTO,Gondomar,Porto,403416,Norte,QZP.09,Publico,9,224896123,www.aert3.pt,direcao@aert3.edu.gov.pt;servicos@aert3.edu.gov.pt,224853710;224853715,-34998.3678924092,167541.436757618
13701,152870,600080897,"Agrupamento de Escolas Clara de Resende, Porto",Agrupada,R. 1º de Janeiro,PORTO,Porto,Porto,346779,Norte,QZP.09,Publico,2,226006630,http://www.clararesende.pt/,direcao@clararesende.edu.gov.pt;servicos@clararesende.edu.gov.pt,226064689;226091328,-42863.5738187947,166099.69716283
13702,152900,600083489,"Agrupamento de Escolas Oliveira Júnior, São João da Madeira",Agrupada,Avenida Adelino Amaro da Costa,SÃO JOÃO DA MADEIRA,São João da Madeira,Aveiro,402850,Norte,QZP.20,Publico,5,256834810,www.aeoj.org,direcao@aeoj.edu.gov.pt;servicos@aeoj.edu.gov.pt,256201050;256201053,-29748.4957366031,136024.593129615
13703,152950,600083624,"Agrupamento de Escolas Rodrigues de Freitas, Porto",Agrupada,Pç. Pedro Nunes,PORTO,Porto,Porto,402709,Norte,QZP.09,Publico,6,226062701,www.aerfreitas.pt,direcao@aerodriguesfreitas.edu.gov.pt;servicos@aerodriguesfreitas.edu.gov.pt,226064829;226068510,-41129.9847609136,165264.436817964
13704,152961,600083632,"Agrupamento de Escolas de Águas Santas, Maia",Agrupada,Rua Nova do Corim,MAIA,Maia,Porto,403398,Norte,QZP.09,Publico,5,229720212,,direcao@aescas.edu.gov.pt;servicos@aescas.edu.gov.pt,229712570,-36985.4937469433,170640.944790481
13705,153000,600085996,"Agrupamento de Escolas Alexandre Herculano, Porto",Agrupada,Avenida Camilo,PORTO,Porto,Porto,404445,Norte,QZP.09,Publico,6,225101850,http://www.aealexandreherculano.pt,direcao@aeah.edu.gov.pt;servicos@aeah.edu.gov.pt,225371838;225362254,-38736.1613090017,164492.923587883
13706,153011,600085414,"Agrupamento de Escolas Gaia Nascente, Vila Nova de Gaia",Agrupada,Rua do Freixieiro,VILA NOVA DE GAIA,Vila Nova de Gaia,Porto,403349,Norte,QZP.09,Publico,10,227834735,http://gaianascente.ccems.pt/,direcao@aegn.edu.gov.pt;servicos@aegn.edu.gov.pt,227823119;227825421,-37202.8605133196,160775.450632028
13707,153047,600085139,"Agrupamento de Escolas Ferreira de Castro, Oliveira de Azeméis",Agrupada,Rua Dr. Silva Lima - Lações de Cima,OLIVEIRA DE AZEMÉIS,Oliveira de Azeméis,Aveiro,401742,Norte,QZP.20,Publico,7,256681314,,direcao@aeoliveira-azemeis.edu.gov.pt;servicos@aeoliveira-azemeis.edu.gov.pt,256666070,-28311.1548984355,132108.412178312
13708,153060,600085856,"Agrupamento de Escolas Dr. Serafim Leite, São João da Madeira",Agrupada,R. Manuel Luís da Costa,SÃO JOÃO DA MADEIRA,São João da Madeira,Aveiro,402771,Norte,QZP.20,Publico,3,256837559,http://essl.pt/,direcao@aesl.edu.gov.pt;servicos@aesl.edu.gov.pt,256837550,-30585.5051963174,135900.526573053
13709,152092,600075311,"Agrupamento de Escolas Eng. Fernando Pinto de Oliveira, Matosinhos",Agrupada,Rua do Sol Poente,MATOSINHOS,Matosinhos,Porto,344424,Norte,QZP.09,Publico,6,229997427,https://avelecapalmeirapt-public.sharepoint.com/,direcao@aefernandopoliveira.edu.gov.pt;servicos@aefernandopoliveira.edu.gov.pt,229997420;229997429,-47596.2818187394,169939.008894267
13710,152109,600076601,Agrupamento de Escolas de Matosinhos,Agrupada,R. Augusto Gomes,MATOSINHOS,Matosinhos,Porto,344229,Norte,QZP.09,Publico,4,229387680,http://ebmatosinhos.comunidades.net,direcao@aematosinhos.edu.gov.pt;servicos@aematosinhos.edu.gov.pt,229383170;229389412,-45762.1984793044,168514.558999207
13711,152110,600076660,"Agrupamento de Escolas Irmãos Passos, Matosinhos",Agrupada,Avª. Dr. Salgado Zenha,GUIFÕES,Matosinhos,Porto,344199,Norte,QZP.09,Publico,7,229558023,,direcao@aeirmaospassos.edu.gov.pt;servicos@aeirmaospassos.edu.gov.pt,229520565;935253095,-44211.5172768794,169867.293087715
